venue_id,city,year,date_mmdd,hour_local,temperature_c,humidity_pct
7,Boston,2010,06-25,17,28.2,34
7,Boston,2010,06-25,18,26.7,44
7,Boston,2010,06-25,19,25.1,55
7,Boston,2010,06-25,20,23.3,64
7,Boston,2010,06-25,21,21.9,69
7,Boston,2010,06-25,22,21.0,72
7,Boston,2010,06-26,10,25.2,52
7,Boston,2010,06-26,11,26.5,45
7,Boston,2010,06-26,12,27.5,40
7,Boston,2010,06-26,13,28.4,36
7,Boston,2010,06-26,14,28.9,34
7,Boston,2010,06-26,15,28.4,34
7,Boston,2010,06-26,16,28.0,35
7,Boston,2010,06-26,17,27.8,36
7,Boston,2010,06-26,18,27.2,39
7,Boston,2010,06-26,19,25.3,45
7,Boston,2010,06-26,20,23.6,53
7,Boston,2010,06-26,21,22.5,60
7,Boston,2010,06-26,22,21.3,72
7,Boston,2010,06-27,10,26.0,49
7,Boston,2010,06-27,11,27.0,49
7,Boston,2010,06-27,12,28.3,46
7,Boston,2010,06-27,13,28.0,48
7,Boston,2010,06-27,14,26.7,59
7,Boston,2010,06-27,15,27.5,57
7,Boston,2010,06-27,16,28.0,56
7,Boston,2010,06-27,17,28.1,55
7,Boston,2010,06-27,18,27.7,58
7,Boston,2010,06-27,19,27.1,63
7,Boston,2010,06-27,20,25.6,71
7,Boston,2010,06-27,21,24.0,79
7,Boston,2010,06-27,22,23.1,84
7,Boston,2011,06-11,10,15.7,79
7,Boston,2011,06-11,11,15.8,80
7,Boston,2011,06-11,12,16.3,79
7,Boston,2011,06-11,13,16.4,81
7,Boston,2011,06-11,14,16.1,86
7,Boston,2011,06-11,15,14.0,94
7,Boston,2011,06-11,16,13.9,97
7,Boston,2011,06-11,17,13.6,98
7,Boston,2011,06-11,18,13.2,95
7,Boston,2011,06-11,19,12.7,94
7,Boston,2011,06-11,20,12.1,93
7,Boston,2011,06-11,21,11.9,90
7,Boston,2011,06-11,22,11.7,88
7,Boston,2011,06-12,10,13.1,98
7,Boston,2011,06-12,11,13.6,96
7,Boston,2011,06-12,12,14.2,95
7,Boston,2011,06-12,13,14.4,93
7,Boston,2011,06-12,14,15.0,90
7,Boston,2011,06-12,15,14.4,84
7,Boston,2011,06-12,16,14.8,83
7,Boston,2011,06-12,17,14.7,82
7,Boston,2011,06-12,18,14.5,83
7,Boston,2011,06-12,19,14.4,83
7,Boston,2011,06-12,20,13.9,85
7,Boston,2011,06-12,21,13.6,86
7,Boston,2011,06-12,22,13.3,87
7,Boston,2011,06-13,10,14.8,86
7,Boston,2011,06-13,11,16.3,80
7,Boston,2011,06-13,12,17.6,74
7,Boston,2011,06-13,13,17.9,73
7,Boston,2011,06-13,14,17.9,73
7,Boston,2011,06-13,15,17.5,74
7,Boston,2011,06-13,16,17.3,75
7,Boston,2011,06-13,17,16.8,77
7,Boston,2011,06-13,18,16.2,79
7,Boston,2011,06-13,19,15.4,82
7,Boston,2011,06-13,20,14.7,84
7,Boston,2011,06-13,21,14.1,85
7,Boston,2011,06-13,22,13.8,85
7,Boston,2011,06-14,10,13.5,83
7,Boston,2011,06-14,11,13.5,81
7,Boston,2011,06-14,12,14.0,77
7,Boston,2011,06-14,13,14.0,75
7,Boston,2011,06-14,14,14.3,73
7,Boston,2011,06-14,15,13.5,78
7,Boston,2011,06-14,16,13.5,76
7,Boston,2011,06-14,17,13.6,74
7,Boston,2011,06-14,18,13.6,75
7,Boston,2011,06-14,19,13.4,76
7,Boston,2011,06-14,20,13.2,75
7,Boston,2011,06-14,21,12.9,75
7,Boston,2011,06-14,22,12.4,77
7,Boston,2011,06-15,10,18.3,63
7,Boston,2011,06-15,11,18.8,58
7,Boston,2011,06-15,12,19.5,55
7,Boston,2011,06-15,13,20.6,51
7,Boston,2011,06-15,14,21.2,49
7,Boston,2011,06-15,15,21.5,50
7,Boston,2011,06-15,16,21.4,51
7,Boston,2011,06-15,17,20.8,54
7,Boston,2011,06-15,18,19.6,61
7,Boston,2011,06-15,19,18.3,67
7,Boston,2011,06-15,20,16.7,75
7,Boston,2011,06-15,21,15.4,80
7,Boston,2011,06-15,22,14.5,84
7,Boston,2011,06-16,10,22.5,63
7,Boston,2011,06-16,11,24.5,56
7,Boston,2011,06-16,12,26.2,48
7,Boston,2011,06-16,13,27.4,41
7,Boston,2011,06-16,14,27.9,36
7,Boston,2011,06-16,15,28.4,32
7,Boston,2011,06-16,16,28.1,34
7,Boston,2011,06-16,17,27.7,37
7,Boston,2011,06-16,18,25.9,52
7,Boston,2011,06-16,19,24.0,62
7,Boston,2011,06-16,20,22.1,69
7,Boston,2011,06-16,21,20.8,73
7,Boston,2011,06-16,22,19.7,78
7,Boston,2011,06-17,10,21.7,70
7,Boston,2011,06-17,11,21.6,70
7,Boston,2011,06-17,12,21.1,80
7,Boston,2011,06-17,13,23.2,73
7,Boston,2011,06-17,14,22.7,71
7,Boston,2011,06-17,15,21.9,77
7,Boston,2011,06-17,16,20.5,86
7,Boston,2011,06-17,17,19.1,95
7,Boston,2011,06-17,18,18.3,99
7,Boston,2011,06-17,19,18.0,98
7,Boston,2011,06-17,20,17.7,99
7,Boston,2011,06-17,21,17.5,99
7,Boston,2011,06-17,22,17.4,99
7,Boston,2011,06-18,10,20.4,80
7,Boston,2011,06-18,11,22.1,70
7,Boston,2011,06-18,12,23.6,65
7,Boston,2011,06-18,13,25.0,59
7,Boston,2011,06-18,14,25.6,57
7,Boston,2011,06-18,15,26.7,56
7,Boston,2011,06-18,16,26.8,54
7,Boston,2011,06-18,17,25.7,59
7,Boston,2011,06-18,18,24.4,68
7,Boston,2011,06-18,19,23.3,78
7,Boston,2011,06-18,20,22.5,80
7,Boston,2011,06-18,21,21.0,84
7,Boston,2011,06-18,22,20.1,86
7,Boston,2011,06-19,10,20.7,47
7,Boston,2011,06-19,11,21.9,42
7,Boston,2011,06-19,12,23.0,38
7,Boston,2011,06-19,13,24.0,34
7,Boston,2011,06-19,14,24.7,32
7,Boston,2011,06-19,15,25.1,32
7,Boston,2011,06-19,16,25.1,31
7,Boston,2011,06-19,17,24.8,32
7,Boston,2011,06-19,18,23.9,40
7,Boston,2011,06-19,19,22.8,48
7,Boston,2011,06-19,20,21.0,64
7,Boston,2011,06-19,21,19.5,65
7,Boston,2011,06-19,22,18.5,66
7,Boston,2011,06-20,10,21.5,46
7,Boston,2011,06-20,11,22.7,41
7,Boston,2011,06-20,12,23.7,39
7,Boston,2011,06-20,13,24.6,37
7,Boston,2011,06-20,14,25.4,36
7,Boston,2011,06-20,15,26.1,35
7,Boston,2011,06-20,16,26.2,35
7,Boston,2011,06-20,17,26.0,35
7,Boston,2011,06-20,18,25.4,41
7,Boston,2011,06-20,19,23.9,56
7,Boston,2011,06-20,20,22.0,64
7,Boston,2011,06-20,21,20.1,70
7,Boston,2011,06-20,22,18.9,73
7,Boston,2011,06-21,10,23.2,51
7,Boston,2011,06-21,11,24.6,45
7,Boston,2011,06-21,12,25.7,43
7,Boston,2011,06-21,13,26.6,40
7,Boston,2011,06-21,14,27.5,37
7,Boston,2011,06-21,15,27.0,40
7,Boston,2011,06-21,16,26.5,43
7,Boston,2011,06-21,17,25.5,51
7,Boston,2011,06-21,18,24.0,63
7,Boston,2011,06-21,19,22.9,72
7,Boston,2011,06-21,20,21.7,80
7,Boston,2011,06-21,21,20.7,85
7,Boston,2011,06-21,22,20.0,89
7,Boston,2011,06-22,10,22.7,78
7,Boston,2011,06-22,11,24.3,71
7,Boston,2011,06-22,12,24.8,69
7,Boston,2011,06-22,13,23.9,73
7,Boston,2011,06-22,14,22.3,82
7,Boston,2011,06-22,15,20.2,96
7,Boston,2011,06-22,16,20.0,100
7,Boston,2011,06-22,17,19.8,100
7,Boston,2011,06-22,18,19.4,100
7,Boston,2011,06-22,19,19.0,100
7,Boston,2011,06-22,20,18.5,99
7,Boston,2011,06-22,21,18.3,100
7,Boston,2011,06-22,22,18.1,100
7,Boston,2011,06-23,10,18.6,91
7,Boston,2011,06-23,11,18.9,89
7,Boston,2011,06-23,12,19.2,87
7,Boston,2011,06-23,13,19.4,85
7,Boston,2011,06-23,14,18.9,86
7,Boston,2011,06-23,15,17.8,88
7,Boston,2011,06-23,16,16.9,92
7,Boston,2011,06-23,17,15.8,100
7,Boston,2011,06-23,18,15.4,100
7,Boston,2011,06-23,19,15.2,100
7,Boston,2011,06-23,20,15.1,99
7,Boston,2011,06-23,21,15.0,100
7,Boston,2011,06-23,22,15.0,100
7,Boston,2011,06-24,10,16.4,89
7,Boston,2011,06-24,11,17.1,87
7,Boston,2011,06-24,12,17.9,84
7,Boston,2011,06-24,13,18.3,84
7,Boston,2011,06-24,14,18.8,82
7,Boston,2011,06-24,15,18.0,83
7,Boston,2011,06-24,16,17.8,83
7,Boston,2011,06-24,17,17.3,84
7,Boston,2011,06-24,18,16.9,85
7,Boston,2011,06-24,19,16.3,87
7,Boston,2011,06-24,20,15.6,90
7,Boston,2011,06-24,21,15.2,92
7,Boston,2011,06-24,22,14.9,94
7,Boston,2011,06-25,10,15.0,93
7,Boston,2011,06-25,11,16.4,90
7,Boston,2011,06-25,12,17.6,89
7,Boston,2011,06-25,13,18.9,86
7,Boston,2011,06-25,14,20.3,80
7,Boston,2011,06-25,15,20.0,78
7,Boston,2011,06-25,16,20.8,77
7,Boston,2011,06-25,17,21.3,76
7,Boston,2011,06-25,18,21.1,79
7,Boston,2011,06-25,19,20.1,87
7,Boston,2011,06-25,20,19.3,91
7,Boston,2011,06-25,21,18.1,96
7,Boston,2011,06-25,22,17.5,98
7,Boston,2011,06-26,10,21.6,78
7,Boston,2011,06-26,11,22.4,76
7,Boston,2011,06-26,12,23.7,72
7,Boston,2011,06-26,13,24.0,70
7,Boston,2011,06-26,14,24.4,67
7,Boston,2011,06-26,15,24.3,69
7,Boston,2011,06-26,16,24.1,69
7,Boston,2011,06-26,17,23.1,75
7,Boston,2011,06-26,18,22.2,82
7,Boston,2011,06-26,19,21.8,85
7,Boston,2011,06-26,20,20.9,88
7,Boston,2011,06-26,21,20.1,90
7,Boston,2011,06-26,22,19.5,92
7,Boston,2011,06-27,10,23.4,69
7,Boston,2011,06-27,11,24.9,61
7,Boston,2011,06-27,12,25.8,57
7,Boston,2011,06-27,13,25.5,58
7,Boston,2011,06-27,14,24.7,64
7,Boston,2011,06-27,15,25.4,63
7,Boston,2011,06-27,16,25.5,62
7,Boston,2011,06-27,17,25.6,64
7,Boston,2011,06-27,18,24.8,72
7,Boston,2011,06-27,19,23.9,80
7,Boston,2011,06-27,20,22.5,85
7,Boston,2011,06-27,21,21.3,89
7,Boston,2011,06-27,22,20.7,90
7,Boston,2012,06-11,10,20.0,61
7,Boston,2012,06-11,11,21.0,58
7,Boston,2012,06-11,12,21.8,55
7,Boston,2012,06-11,13,22.6,53
7,Boston,2012,06-11,14,22.9,52
7,Boston,2012,06-11,15,22.3,52
7,Boston,2012,06-11,16,22.0,53
7,Boston,2012,06-11,17,20.9,58
7,Boston,2012,06-11,18,20.0,62
7,Boston,2012,06-11,19,18.7,67
7,Boston,2012,06-11,20,17.2,72
7,Boston,2012,06-11,21,16.0,76
7,Boston,2012,06-11,22,15.3,79
7,Boston,2012,06-12,10,19.2,71
7,Boston,2012,06-12,11,20.1,68
7,Boston,2012,06-12,12,20.6,66
7,Boston,2012,06-12,13,21.5,63
7,Boston,2012,06-12,14,21.7,62
7,Boston,2012,06-12,15,21.6,64
7,Boston,2012,06-12,16,20.4,73
7,Boston,2012,06-12,17,19.7,78
7,Boston,2012,06-12,18,18.9,83
7,Boston,2012,06-12,19,17.9,86
7,Boston,2012,06-12,20,17.2,90
7,Boston,2012,06-12,21,16.7,91
7,Boston,2012,06-12,22,16.2,94
7,Boston,2012,06-13,10,16.0,100
7,Boston,2012,06-13,11,16.0,100
7,Boston,2012,06-13,12,16.1,100
7,Boston,2012,06-13,13,16.3,100
7,Boston,2012,06-13,14,16.6,96
7,Boston,2012,06-13,15,17.5,92
7,Boston,2012,06-13,16,17.5,93
7,Boston,2012,06-13,17,17.8,92
7,Boston,2012,06-13,18,17.6,94
7,Boston,2012,06-13,19,17.2,96
7,Boston,2012,06-13,20,16.9,97
7,Boston,2012,06-13,21,16.6,97
7,Boston,2012,06-13,22,16.1,97
7,Boston,2012,06-14,10,16.9,81
7,Boston,2012,06-14,11,17.6,73
7,Boston,2012,06-14,12,18.4,67
7,Boston,2012,06-14,13,19.8,58
7,Boston,2012,06-14,14,20.5,54
7,Boston,2012,06-14,15,20.5,60
7,Boston,2012,06-14,16,20.6,58
7,Boston,2012,06-14,17,20.2,59
7,Boston,2012,06-14,18,19.4,63
7,Boston,2012,06-14,19,18.3,71
7,Boston,2012,06-14,20,16.8,78
7,Boston,2012,06-14,21,15.5,79
7,Boston,2012,06-14,22,15.0,78
7,Boston,2012,06-15,10,18.6,62
7,Boston,2012,06-15,11,19.6,59
7,Boston,2012,06-15,12,20.4,56
7,Boston,2012,06-15,13,20.7,55
7,Boston,2012,06-15,14,20.7,55
7,Boston,2012,06-15,15,20.9,54
7,Boston,2012,06-15,16,20.4,56
7,Boston,2012,06-15,17,19.8,59
7,Boston,2012,06-15,18,19.0,62
7,Boston,2012,06-15,19,18.0,70
7,Boston,2012,06-15,20,16.9,77
7,Boston,2012,06-15,21,15.8,83
7,Boston,2012,06-15,22,14.8,86
7,Boston,2012,06-16,10,18.8,68
7,Boston,2012,06-16,11,19.4,65
7,Boston,2012,06-16,12,19.9,64
7,Boston,2012,06-16,13,19.9,64
7,Boston,2012,06-16,14,19.6,66
7,Boston,2012,06-16,15,19.1,68
7,Boston,2012,06-16,16,18.6,69
7,Boston,2012,06-16,17,17.5,70
7,Boston,2012,06-16,18,16.7,71
7,Boston,2012,06-16,19,15.6,75
7,Boston,2012,06-16,20,14.4,81
7,Boston,2012,06-16,21,13.3,87
7,Boston,2012,06-16,22,12.8,90
7,Boston,2012,06-17,10,14.9,70
7,Boston,2012,06-17,11,16.1,66
7,Boston,2012,06-17,12,17.2,62
7,Boston,2012,06-17,13,17.7,61
7,Boston,2012,06-17,14,18.2,60
7,Boston,2012,06-17,15,19.2,57
7,Boston,2012,06-17,16,18.6,60
7,Boston,2012,06-17,17,18.1,62
7,Boston,2012,06-17,18,17.1,67
7,Boston,2012,06-17,19,15.8,73
7,Boston,2012,06-17,20,14.3,79
7,Boston,2012,06-17,21,13.1,84
7,Boston,2012,06-17,22,12.2,89
7,Boston,2012,06-18,10,15.4,69
7,Boston,2012,06-18,11,16.8,64
7,Boston,2012,06-18,12,18.0,61
7,Boston,2012,06-18,13,19.3,57
7,Boston,2012,06-18,14,20.1,56
7,Boston,2012,06-18,15,20.6,55
7,Boston,2012,06-18,16,20.4,56
7,Boston,2012,06-18,17,20.3,58
7,Boston,2012,06-18,18,19.4,64
7,Boston,2012,06-18,19,17.9,75
7,Boston,2012,06-18,20,16.3,84
7,Boston,2012,06-18,21,15.0,91
7,Boston,2012,06-18,22,14.4,94
7,Boston,2012,06-19,10,19.4,66
7,Boston,2012,06-19,11,21.0,63
7,Boston,2012,06-19,12,22.5,59
7,Boston,2012,06-19,13,23.1,59
7,Boston,2012,06-19,14,23.4,59
7,Boston,2012,06-19,15,23.5,62
7,Boston,2012,06-19,16,23.3,65
7,Boston,2012,06-19,17,22.1,72
7,Boston,2012,06-19,18,21.5,74
7,Boston,2012,06-19,19,20.7,79
7,Boston,2012,06-19,20,19.3,84
7,Boston,2012,06-19,21,18.4,86
7,Boston,2012,06-19,22,17.9,87
7,Boston,2012,06-20,10,27.4,67
7,Boston,2012,06-20,11,29.4,62
7,Boston,2012,06-20,12,31.1,57
7,Boston,2012,06-20,13,32.5,52
7,Boston,2012,06-20,14,33.5,50
7,Boston,2012,06-20,15,34.6,46
7,Boston,2012,06-20,16,34.8,45
7,Boston,2012,06-20,17,33.9,46
7,Boston,2012,06-20,18,32.3,51
7,Boston,2012,06-20,19,30.3,59
7,Boston,2012,06-20,20,28.5,64
7,Boston,2012,06-20,21,27.1,68
7,Boston,2012,06-20,22,26.1,72
7,Boston,2012,06-21,10,30.1,54
7,Boston,2012,06-21,11,31.6,49
7,Boston,2012,06-21,12,32.8,44
7,Boston,2012,06-21,13,34.0,40
7,Boston,2012,06-21,14,34.7,37
7,Boston,2012,06-21,15,34.4,40
7,Boston,2012,06-21,16,34.2,40
7,Boston,2012,06-21,17,34.3,40
7,Boston,2012,06-21,18,33.4,44
7,Boston,2012,06-21,19,31.0,58
7,Boston,2012,06-21,20,28.6,70
7,Boston,2012,06-21,21,26.9,75
7,Boston,2012,06-21,22,25.9,79
7,Boston,2012,06-22,10,30.7,47
7,Boston,2012,06-22,11,32.3,39
7,Boston,2012,06-22,12,33.0,35
7,Boston,2012,06-22,13,34.1,32
7,Boston,2012,06-22,14,34.7,30
7,Boston,2012,06-22,15,33.5,32
7,Boston,2012,06-22,16,32.5,36
7,Boston,2012,06-22,17,32.0,40
7,Boston,2012,06-22,18,31.0,45
7,Boston,2012,06-22,19,28.3,60
7,Boston,2012,06-22,20,26.9,62
7,Boston,2012,06-22,21,25.2,71
7,Boston,2012,06-22,22,24.0,78
7,Boston,2012,06-23,10,22.7,82
7,Boston,2012,06-23,11,24.2,76
7,Boston,2012,06-23,12,26.0,62
7,Boston,2012,06-23,13,27.1,55
7,Boston,2012,06-23,14,27.7,50
7,Boston,2012,06-23,15,28.4,39
7,Boston,2012,06-23,16,28.2,39
7,Boston,2012,06-23,17,27.7,40
7,Boston,2012,06-23,18,26.3,45
7,Boston,2012,06-23,19,24.6,50
7,Boston,2012,06-23,20,23.1,55
7,Boston,2012,06-23,21,21.8,62
7,Boston,2012,06-23,22,20.8,69
7,Boston,2012,06-24,10,24.7,35
7,Boston,2012,06-24,11,25.9,30
7,Boston,2012,06-24,12,26.9,28
7,Boston,2012,06-24,13,27.8,26
7,Boston,2012,06-24,14,28.6,25
7,Boston,2012,06-24,15,28.8,26
7,Boston,2012,06-24,16,29.0,25
7,Boston,2012,06-24,17,28.7,27
7,Boston,2012,06-24,18,26.9,39
7,Boston,2012,06-24,19,24.9,50
7,Boston,2012,06-24,20,23.2,57
7,Boston,2012,06-24,21,22.2,60
7,Boston,2012,06-24,22,21.6,61
7,Boston,2012,06-25,10,21.7,77
7,Boston,2012,06-25,11,21.2,78
7,Boston,2012,06-25,12,21.2,80
7,Boston,2012,06-25,13,19.9,89
7,Boston,2012,06-25,14,19.0,94
7,Boston,2012,06-25,15,18.6,100
7,Boston,2012,06-25,16,19.7,93
7,Boston,2012,06-25,17,20.8,85
7,Boston,2012,06-25,18,20.4,83
7,Boston,2012,06-25,19,19.6,89
7,Boston,2012,06-25,20,19.1,92
7,Boston,2012,06-25,21,18.3,93
7,Boston,2012,06-25,22,18.0,92
7,Boston,2012,06-26,10,19.6,61
7,Boston,2012,06-26,11,20.7,57
7,Boston,2012,06-26,12,21.8,53
7,Boston,2012,06-26,13,22.2,50
7,Boston,2012,06-26,14,22.9,47
7,Boston,2012,06-26,15,20.7,60
7,Boston,2012,06-26,16,21.0,54
7,Boston,2012,06-26,17,19.1,65
7,Boston,2012,06-26,18,19.3,66
7,Boston,2012,06-26,19,18.5,73
7,Boston,2012,06-26,20,17.9,71
7,Boston,2012,06-26,21,17.2,72
7,Boston,2012,06-26,22,16.7,73
7,Boston,2012,06-27,10,20.7,53
7,Boston,2012,06-27,11,22.1,49
7,Boston,2012,06-27,12,23.4,44
7,Boston,2012,06-27,13,24.3,41
7,Boston,2012,06-27,14,24.3,41
7,Boston,2012,06-27,15,23.8,44
7,Boston,2012,06-27,16,24.1,43
7,Boston,2012,06-27,17,23.5,46
7,Boston,2012,06-27,18,22.2,52
7,Boston,2012,06-27,19,21.2,56
7,Boston,2012,06-27,20,20.4,58
7,Boston,2012,06-27,21,19.8,60
7,Boston,2012,06-27,22,19.3,62
7,Boston,2013,06-11,10,17.0,97
7,Boston,2013,06-11,11,17.4,96
7,Boston,2013,06-11,12,18.2,92
7,Boston,2013,06-11,13,19.3,87
7,Boston,2013,06-11,14,20.7,81
7,Boston,2013,06-11,15,19.7,80
7,Boston,2013,06-11,16,20.6,77
7,Boston,2013,06-11,17,20.9,77
7,Boston,2013,06-11,18,20.7,82
7,Boston,2013,06-11,19,19.5,90
7,Boston,2013,06-11,20,18.3,95
7,Boston,2013,06-11,21,17.5,98
7,Boston,2013,06-11,22,17.0,96
7,Boston,2013,06-12,10,16.2,76
7,Boston,2013,06-12,11,17.2,69
7,Boston,2013,06-12,12,17.9,64
7,Boston,2013,06-12,13,18.4,59
7,Boston,2013,06-12,14,18.5,58
7,Boston,2013,06-12,15,18.8,60
7,Boston,2013,06-12,16,19.1,59
7,Boston,2013,06-12,17,18.6,64
7,Boston,2013,06-12,18,18.7,65
7,Boston,2013,06-12,19,18.1,68
7,Boston,2013,06-12,20,17.2,72
7,Boston,2013,06-12,21,16.0,76
7,Boston,2013,06-12,22,15.2,79
7,Boston,2013,06-13,10,19.1,64
7,Boston,2013,06-13,11,19.4,63
7,Boston,2013,06-13,12,18.3,73
7,Boston,2013,06-13,13,17.1,85
7,Boston,2013,06-13,14,16.5,98
7,Boston,2013,06-13,15,15.3,100
7,Boston,2013,06-13,16,14.8,100
7,Boston,2013,06-13,17,14.3,100
7,Boston,2013,06-13,18,13.5,100
7,Boston,2013,06-13,19,12.8,100
7,Boston,2013,06-13,20,12.0,96
7,Boston,2013,06-13,21,11.5,100
7,Boston,2013,06-13,22,11.2,100
7,Boston,2013,06-14,10,11.2,98
7,Boston,2013,06-14,11,13.0,82
7,Boston,2013,06-14,12,14.9,66
7,Boston,2013,06-14,13,16.7,55
7,Boston,2013,06-14,14,17.9,52
7,Boston,2013,06-14,15,19.0,53
7,Boston,2013,06-14,16,19.4,54
7,Boston,2013,06-14,17,19.5,59
7,Boston,2013,06-14,18,19.7,63
7,Boston,2013,06-14,19,18.7,72
7,Boston,2013,06-14,20,17.3,74
7,Boston,2013,06-14,21,16.3,74
7,Boston,2013,06-14,22,15.9,75
7,Boston,2013,06-15,10,20.2,55
7,Boston,2013,06-15,11,21.4,42
7,Boston,2013,06-15,12,22.0,40
7,Boston,2013,06-15,13,22.5,40
7,Boston,2013,06-15,14,22.9,39
7,Boston,2013,06-15,15,23.3,41
7,Boston,2013,06-15,16,23.3,41
7,Boston,2013,06-15,17,22.7,50
7,Boston,2013,06-15,18,21.6,61
7,Boston,2013,06-15,19,20.6,69
7,Boston,2013,06-15,20,19.2,73
7,Boston,2013,06-15,21,17.6,75
7,Boston,2013,06-15,22,16.6,76
7,Boston,2013,06-16,10,21.6,56
7,Boston,2013,06-16,11,22.4,56
7,Boston,2013,06-16,12,23.2,54
7,Boston,2013,06-16,13,24.3,51
7,Boston,2013,06-16,14,24.7,50
7,Boston,2013,06-16,15,22.9,59
7,Boston,2013,06-16,16,22.1,65
7,Boston,2013,06-16,17,20.4,72
7,Boston,2013,06-16,18,19.5,77
7,Boston,2013,06-16,19,19.1,81
7,Boston,2013,06-16,20,19.2,82
7,Boston,2013,06-16,21,19.4,83
7,Boston,2013,06-16,22,19.3,84
7,Boston,2013,06-17,10,23.2,70
7,Boston,2013,06-17,11,24.5,62
7,Boston,2013,06-17,12,25.5,56
7,Boston,2013,06-17,13,25.8,54
7,Boston,2013,06-17,14,25.9,55
7,Boston,2013,06-17,15,26.4,49
7,Boston,2013,06-17,16,26.3,51
7,Boston,2013,06-17,17,25.4,61
7,Boston,2013,06-17,18,24.8,68
7,Boston,2013,06-17,19,23.5,76
7,Boston,2013,06-17,20,22.1,83
7,Boston,2013,06-17,21,20.7,88
7,Boston,2013,06-17,22,19.7,92
7,Boston,2013,06-18,10,21.2,74
7,Boston,2013,06-18,11,22.6,68
7,Boston,2013,06-18,12,23.7,65
7,Boston,2013,06-18,13,24.0,66
7,Boston,2013,06-18,14,23.8,68
7,Boston,2013,06-18,15,21.0,78
7,Boston,2013,06-18,16,19.0,88
7,Boston,2013,06-18,17,17.4,99
7,Boston,2013,06-18,18,16.2,100
7,Boston,2013,06-18,19,15.5,100
7,Boston,2013,06-18,20,14.9,97
7,Boston,2013,06-18,21,14.6,100
7,Boston,2013,06-18,22,14.3,100
7,Boston,2013,06-19,10,17.8,69
7,Boston,2013,06-19,11,19.2,58
7,Boston,2013,06-19,12,20.2,51
7,Boston,2013,06-19,13,20.6,48
7,Boston,2013,06-19,14,21.0,47
7,Boston,2013,06-19,15,20.7,52
7,Boston,2013,06-19,16,20.8,54
7,Boston,2013,06-19,17,20.5,58
7,Boston,2013,06-19,18,20.1,64
7,Boston,2013,06-19,19,19.2,74
7,Boston,2013,06-19,20,17.8,82
7,Boston,2013,06-19,21,16.9,86
7,Boston,2013,06-19,22,16.2,89
7,Boston,2013,06-20,10,20.0,59
7,Boston,2013,06-20,11,21.4,51
7,Boston,2013,06-20,12,22.4,46
7,Boston,2013,06-20,13,23.1,44
7,Boston,2013,06-20,14,23.6,43
7,Boston,2013,06-20,15,24.0,42
7,Boston,2013,06-20,16,23.9,43
7,Boston,2013,06-20,17,23.3,52
7,Boston,2013,06-20,18,22.4,63
7,Boston,2013,06-20,19,21.0,73
7,Boston,2013,06-20,20,19.3,79
7,Boston,2013,06-20,21,17.9,83
7,Boston,2013,06-20,22,16.9,84
7,Boston,2013,06-21,10,21.1,68
7,Boston,2013,06-21,11,22.8,64
7,Boston,2013,06-21,12,24.2,61
7,Boston,2013,06-21,13,24.9,56
7,Boston,2013,06-21,14,25.3,52
7,Boston,2013,06-21,15,26.0,48
7,Boston,2013,06-21,16,25.7,50
7,Boston,2013,06-21,17,25.2,57
7,Boston,2013,06-21,18,24.4,66
7,Boston,2013,06-21,19,23.0,75
7,Boston,2013,06-21,20,21.3,80
7,Boston,2013,06-21,21,19.9,84
7,Boston,2013,06-21,22,18.9,86
7,Boston,2013,06-22,10,22.7,63
7,Boston,2013,06-22,11,24.1,60
7,Boston,2013,06-22,12,24.9,58
7,Boston,2013,06-22,13,26.1,53
7,Boston,2013,06-22,14,26.4,52
7,Boston,2013,06-22,15,26.8,51
7,Boston,2013,06-22,16,26.5,52
7,Boston,2013,06-22,17,25.5,59
7,Boston,2013,06-22,18,24.0,67
7,Boston,2013,06-22,19,22.4,73
7,Boston,2013,06-22,20,20.7,76
7,Boston,2013,06-22,21,19.6,76
7,Boston,2013,06-22,22,18.8,77
7,Boston,2013,06-23,10,24.4,69
7,Boston,2013,06-23,11,26.2,64
7,Boston,2013,06-23,12,27.6,61
7,Boston,2013,06-23,13,28.7,57
7,Boston,2013,06-23,14,29.3,54
7,Boston,2013,06-23,15,30.0,52
7,Boston,2013,06-23,16,29.3,54
7,Boston,2013,06-23,17,28.2,60
7,Boston,2013,06-23,18,26.6,67
7,Boston,2013,06-23,19,25.0,72
7,Boston,2013,06-23,20,23.5,76
7,Boston,2013,06-23,21,22.5,79
7,Boston,2013,06-23,22,21.8,82
7,Boston,2013,06-24,10,27.3,66
7,Boston,2013,06-24,11,29.1,59
7,Boston,2013,06-24,12,30.5,54
7,Boston,2013,06-24,13,31.5,49
7,Boston,2013,06-24,14,32.0,47
7,Boston,2013,06-24,15,32.3,51
7,Boston,2013,06-24,16,28.4,70
7,Boston,2013,06-24,17,27.6,77
7,Boston,2013,06-24,18,27.9,77
7,Boston,2013,06-24,19,27.5,77
7,Boston,2013,06-24,20,26.1,80
7,Boston,2013,06-24,21,25.0,80
7,Boston,2013,06-24,22,23.9,83
7,Boston,2013,06-25,10,27.1,67
7,Boston,2013,06-25,11,28.8,58
7,Boston,2013,06-25,12,30.2,50
7,Boston,2013,06-25,13,31.2,45
7,Boston,2013,06-25,14,31.6,42
7,Boston,2013,06-25,15,31.2,45
7,Boston,2013,06-25,16,30.7,48
7,Boston,2013,06-25,17,29.5,57
7,Boston,2013,06-25,18,28.4,64
